"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ctps2.3",2.11982596459028e-74,-0.259445776556067,0.092,0.259,6.58269556784218e-70,"5","Ctps2"
"Pde7a",2.34785519065878e-74,-0.276399624977378,0.103,0.274,7.2907947235527e-70,"5","Pde7a"
"Ydjc.1",2.51227521953897e-74,-0.271544226411683,0.029,0.161,7.80136823923437e-70,"5","Ydjc"
"Ybx1",2.68837218165611e-74,-0.255362301527314,0.215,0.433,8.34820213569672e-70,"5","Ybx1"
"Ddhd2.1",2.84442047179864e-74,-0.258343901261631,0.341,0.59,8.83277889107632e-70,"5","Ddhd2"
"Acvr2a.2",3.75667570763639e-74,-0.304042311284065,0.139,0.325,1.16656050749233e-69,"5","Acvr2a"
"Trrap.2",3.96862983285377e-74,-0.261811366178299,0.243,0.466,1.23237862199608e-69,"5","Trrap"
"Lrrc8b.1",3.97369156909579e-74,-0.330496133452304,0.07,0.224,1.23395044295132e-69,"5","Lrrc8b"
"Ero1lb",5.38017302708533e-74,-0.261273616194886,0.071,0.228,1.67070513010081e-69,"5","Ero1lb"
"Plekhm3",5.63451544397312e-74,-0.264786271941358,0.161,0.356,1.74968608081697e-69,"5","Plekhm3"
"Tmem178b.2",6.46047570144032e-74,-0.298044340680742,0.088,0.253,2.00617151956826e-69,"5","Tmem178b"
"Tnrc6a.2",6.47311878905313e-74,0.443765623877654,0.585,0.531,2.01009757756467e-69,"5","Tnrc6a"
"Gtf3c1.1",7.06432367993319e-74,-0.25911015705138,0.23,0.452,2.19368443232965e-69,"5","Gtf3c1"
"Lmbrd2",7.54326519381737e-74,-0.268005461492109,0.145,0.335,2.34241014063611e-69,"5","Lmbrd2"
"Strbp.4",8.86787619262971e-74,-0.287968862133951,0.345,0.577,2.75374159409731e-69,"5","Strbp"
"Bicd1",8.9659736822278e-74,-0.271428484957054,0.334,0.575,2.7842038075422e-69,"5","Bicd1"
"Dctn1",1.09427468188883e-73,-0.252928562597396,0.149,0.342,3.39805116966938e-69,"5","Dctn1"
"Pou2f2.1",1.25879971403519e-73,-0.343400916525526,0.032,0.165,3.90895075199349e-69,"5","Pou2f2"
"Tbc1d8.2",1.27386310778155e-73,-0.335892082524102,0.049,0.192,3.95572710859406e-69,"5","Tbc1d8"
"Cars.1",1.43534009152752e-73,-0.255998996014012,0.08,0.241,4.45716158622041e-69,"5","Cars"
"Inpp5j",1.7172219646432e-73,-0.330084724360207,0.033,0.167,5.33248936680653e-69,"5","Inpp5j"
"Ccdc47",2.53774341830055e-73,-0.263086137395303,0.266,0.494,7.88045463684869e-69,"5","Ccdc47"
"Lman2l.1",2.73281275472601e-73,-0.271520024889242,0.124,0.302,8.48620344725068e-69,"5","Lman2l"
"Skil",4.7501009191033e-73,-0.307087169942592,0.049,0.192,1.47504883840915e-68,"5","Skil"
"H3f3b",5.12798368203718e-73,-0.256076728801228,0.311,0.554,1.59239277278301e-68,"5","H3f3b"
"Taok3",6.8984973830076e-73,-0.251260941848032,0.154,0.347,2.14219039234535e-68,"5","Taok3"
"Hnrnpll.2",6.93556759387303e-73,-0.281339621836156,0.197,0.402,2.15370180492539e-68,"5","Hnrnpll"
"Adcy5.4",7.4065837845308e-73,-0.50269373866004,0.097,0.255,2.29996646261035e-68,"5","Adcy5"
"Col9a3",8.2316827386179e-73,0.274559215487839,0.124,0.045,2.55618444082302e-68,"5","Col9a3"
"Cdc42ep3.2",8.52217330265554e-73,-0.301560694692659,0.038,0.172,2.64639047567363e-68,"5","Cdc42ep3"
"Akt2",8.97348215004176e-73,0.508716958588371,0.242,0.135,2.78653541205247e-68,"5","Akt2"
"Zfyve21",9.65273476251683e-73,0.354591748553429,0.144,0.059,2.99746372580435e-68,"5","Zfyve21"
"Necab3.4",1.02924920468516e-72,-0.291550031482186,0.082,0.24,3.19612755530883e-68,"5","Necab3"
"Sulf2.3",1.06153166897888e-72,-0.452468499593347,0.055,0.199,3.29637429168011e-68,"5","Sulf2"
"Ric8b.3",1.10072109786611e-72,-0.314291188814955,0.119,0.295,3.41806922520364e-68,"5","Ric8b"
"Adap1.1",1.28075604247897e-72,-0.315784490876373,0.041,0.178,3.97713173870993e-68,"5","Adap1"
"Mapk14",1.37831977722642e-72,-0.263430928614349,0.112,0.286,4.2800964042212e-68,"5","Mapk14"
"Carmil2.1",1.52067186782466e-72,-0.250741387086439,0.039,0.176,4.72214235115591e-68,"5","Carmil2"
"Ypel3.2",1.64939429057776e-72,-0.287421524543023,0.356,0.597,5.12186409053112e-68,"5","Ypel3"
"Enah.1",1.86078572814523e-72,0.489813864912166,0.505,0.424,5.77829792160938e-68,"5","Enah"
"Mcoln1",2.13979835765217e-72,-0.260528071463554,0.192,0.395,6.64471584001729e-68,"5","Mcoln1"
"Arhgap10.2",2.6172218319663e-72,-0.287442367433434,0.043,0.181,8.12725895480494e-68,"5","Arhgap10"
"Tspan17.2",4.0039615107357e-72,-0.298034392244651,0.035,0.168,1.24335016792876e-67,"5","Tspan17"
"Chrd.3",5.27129141091537e-72,-0.265358818412112,0.038,0.174,1.63689412183155e-67,"5","Chrd"
"Dhrs4",6.33396359403464e-72,0.277953013274404,0.101,0.033,1.96688571485558e-67,"5","Dhrs4"
"Ivns1abp.2",6.41624225219738e-72,-0.391007271916106,0.178,0.372,1.99243570657485e-67,"5","Ivns1abp"
"Kcnc2.3",8.13029164277094e-72,-0.386408501045561,0.041,0.177,2.52469946382966e-67,"5","Kcnc2"
"Gpt.1",8.90380297086087e-72,0.271683418808912,0.125,0.046,2.76489793654143e-67,"5","Gpt"
"Retreg3.1",1.16423804376647e-71,-0.297610140299747,0.183,0.381,3.61530839730802e-67,"5","Retreg3"
"Actn2.4",1.19342057908639e-71,-0.423828661798878,0.048,0.186,3.70592892423697e-67,"5","Actn2"
"Car4.5",1.29730326500197e-71,-0.34725157806911,0.035,0.168,4.0285158288106e-67,"5","Car4"
"Gpr61",1.90505081456459e-71,-0.256816310435485,0.029,0.158,5.91575429446742e-67,"5","Gpr61"
"Map6d1.3",1.91570144094603e-71,-0.463434169358052,0.041,0.175,5.9488276845697e-67,"5","Map6d1"
"Gad1.5",2.5228310401489e-71,-0.554426731664182,0.116,0.275,7.83414722897438e-67,"5","Gad1"
"Atp2c1",2.8174817880024e-71,-0.270784712360315,0.536,0.763,8.74912619628387e-67,"5","Atp2c1"
"Tenm3.1",3.43202237748276e-71,0.471914749610557,0.419,0.309,1.06574590887972e-66,"5","Tenm3"
"Klhl33.1",4.61479922448538e-71,-0.282218732614426,0.017,0.137,1.43303360317944e-66,"5","Klhl33"
"Dennd4a",4.66102262273529e-71,-0.284008441426837,0.259,0.484,1.44738735503799e-66,"5","Dennd4a"
"Trpc4.2",4.94045536979334e-71,-0.333608534397805,0.023,0.147,1.53415960598193e-66,"5","Trpc4"
"Fxyd7.4",5.26050757226942e-71,-0.277177421411469,0.082,0.24,1.63354541641682e-66,"5","Fxyd7"
"Dcc.3",5.65865742653251e-71,-0.326907285571586,0.089,0.246,1.75718289066114e-66,"5","Dcc"
"Iqcj.4",5.7039197295587e-71,-0.299618013416189,0.024,0.148,1.77123819361986e-66,"5","Iqcj"
"Atp6ap1.1",5.72225499352195e-71,-0.27517887237062,0.324,0.56,1.77693184313837e-66,"5","Atp6ap1"
"Neto2.3",6.30253167189934e-71,-0.300245688197664,0.095,0.257,1.9571251600749e-66,"5","Neto2"
"Mark1.1",7.93140899950753e-71,-0.251802273219664,0.048,0.188,2.46294043661707e-66,"5","Mark1"
"Rcn2",9.13035788223351e-71,0.528128673628398,0.439,0.343,2.83525003316997e-66,"5","Rcn2"
"Sms.1",1.08285770455785e-70,-0.252205806541211,0.101,0.267,3.36259802996349e-66,"5","Sms"
"Gpr75",1.19945290429565e-70,-0.26315457130784,0.061,0.207,3.72466110370928e-66,"5","Gpr75"
"Nup210",1.34599770811339e-70,-0.257235217583587,0.039,0.173,4.17972668300451e-66,"5","Nup210"
"6430573F11Rik",1.47069049157373e-70,0.369231053787555,0.153,0.066,4.5669351834839e-66,"5","6430573F11Rik"
"1700025G04Rik",1.57279421032749e-70,-0.257125037508482,0.08,0.236,4.88399786132995e-66,"5","1700025G04Rik"
"Shisa4.2",1.85846101271232e-70,0.39029677701508,0.546,0.447,5.77107898277558e-66,"5","Shisa4"
"Akap6.1",1.91085533083318e-70,-0.254281517335624,0.412,0.655,5.93377905883626e-66,"5","Akap6"
"Atrn.1",1.94683494703094e-70,-0.261779478155407,0.246,0.467,6.04550656101516e-66,"5","Atrn"
"Gucy1b1.3",2.1043355798705e-70,-0.261349835948659,0.132,0.309,6.53459327617187e-66,"5","Gucy1b1"
"Nrn1.4",2.46803177128637e-70,-0.330021601081541,0.143,0.321,7.66397905937557e-66,"5","Nrn1"
"Chd9.1",2.85276125767103e-70,0.380123257393092,0.65,0.628,8.85867953344585e-66,"5","Chd9"
"Col6a1.3",3.0175005470461e-70,-0.436756842680037,0.032,0.16,9.37024444874226e-66,"5","Col6a1"
"Med13l.1",4.01078824825408e-70,-0.250166233426641,0.121,0.294,1.24547007473034e-65,"5","Med13l"
"Smpd3.2",4.09469360642455e-70,-0.272742957287905,0.084,0.241,1.27152520560302e-65,"5","Smpd3"
"Gjc3.5",5.17187443383012e-70,-1.11532787848613,0.055,0.185,1.60602216793727e-65,"5","Gjc3"
"Kcnf1.1",6.62952456696094e-70,-0.259791582187,0.041,0.176,2.05866626377838e-65,"5","Kcnf1"
"Pde3b.1",6.98122494030059e-70,-0.348729354128711,0.026,0.151,2.16787978071154e-65,"5","Pde3b"
"Slc25a3.1",1.72756651843856e-69,0.403515080622845,0.656,0.634,5.36461230970725e-65,"5","Slc25a3"
"Thsd7a.3",1.84300365794875e-69,-0.497706203146932,0.116,0.273,5.72307925902825e-65,"5","Thsd7a"
"St5",2.11259566954369e-69,0.358650818733633,0.161,0.071,6.56024333263403e-65,"5","St5"
"Lyrm9.2",4.00852740996607e-69,-0.269116494983883,0.072,0.221,1.24476801661676e-64,"5","Lyrm9"
"Dync1h1.1",4.02026798764127e-69,-0.273026320929317,0.336,0.566,1.24841381820224e-64,"5","Dync1h1"
"Smg9",4.56565105744617e-69,-0.251652116157421,0.093,0.251,1.41777162286876e-64,"5","Smg9"
"Adamts3.4",5.35830190777416e-69,-0.34827400902176,0.065,0.208,1.66391349142111e-64,"5","Adamts3"
"Ncam2.2",5.64176102316525e-69,-0.321285122538254,0.237,0.437,1.75193605052351e-64,"5","Ncam2"
"Gm26945.1",6.97213497172216e-69,-0.255233964238096,0.027,0.149,2.16505707276888e-64,"5","Gm26945"
"Pik3c2b.3",9.4193760058788e-69,-0.392855656277915,0.027,0.151,2.92499883110554e-64,"5","Pik3c2b"
"Plcl2.1",1.4852782727186e-68,-0.2807999327072,0.041,0.172,4.61223462027306e-64,"5","Plcl2"
"Frmd3.1",1.96945673641857e-68,-0.255294141242991,0.02,0.14,6.11575400360059e-64,"5","Frmd3"
"Gad2.5",2.50942794036404e-68,-0.451184539432469,0.096,0.248,7.79252658321246e-64,"5","Gad2"
"Kcnn3.2",2.57239512866717e-68,0.441833186702061,0.204,0.106,7.98805859305015e-64,"5","Kcnn3"
"Ppp1r13b",3.54887217205419e-68,-0.26034024030813,0.088,0.243,1.10203127558799e-63,"5","Ppp1r13b"
"Dhcr7",3.71945175628049e-68,0.434102134442177,0.212,0.112,1.15500135387778e-63,"5","Dhcr7"
"Plekha1.2",4.25972828409955e-68,-0.361649225676193,0.272,0.487,1.32277342406143e-63,"5","Plekha1"
"Grik4.1",6.32425933161777e-68,-0.294348865574015,0.038,0.167,1.96387225024727e-63,"5","Grik4"
"Mapk4.4",6.52434084144502e-68,0.498276675039048,0.291,0.182,2.02600356149392e-63,"5","Mapk4"
"Diras2.2",7.99155549030378e-68,-0.276502444526128,0.07,0.217,2.48161772640403e-63,"5","Diras2"
"Ppfia4.1",8.23754923256925e-68,-0.299051464606781,0.027,0.149,2.55800616318973e-63,"5","Ppfia4"
"Fhod3.3",8.34676260490296e-68,-0.260752677755317,0.064,0.208,2.59192019170052e-63,"5","Fhod3"
"Spire1.2",9.3515461877882e-68,0.474002258858945,0.475,0.396,2.90393563769387e-63,"5","Spire1"
"Kcnd3.1",9.60509523079793e-68,-0.271250663658617,0.062,0.203,2.98267022201968e-63,"5","Kcnd3"
"Gsg1l.3",9.65009249647964e-68,-0.274887967576164,0.052,0.187,2.99664322293182e-63,"5","Gsg1l"
"Mef2a.2",1.06970153220681e-67,-0.391356775786379,0.283,0.497,3.32174416796182e-63,"5","Mef2a"
"Vstm2b",1.53009912230885e-67,-0.28578460214118,0.033,0.16,4.75141680450568e-63,"5","Vstm2b"
"Cux2.3",1.6524183143627e-67,-0.323362363312382,0.047,0.179,5.13125459159048e-63,"5","Cux2"
"Hrh3.2",1.70161082754451e-67,-0.290099227455189,0.053,0.19,5.28401210277398e-63,"5","Hrh3"
"Klhl5.1",2.26203827269935e-67,0.391136372700668,0.228,0.121,7.02430744821328e-63,"5","Klhl5"
"Dip2a.3",3.22712274233923e-67,-0.419126602444114,0.129,0.294,1.0021184251786e-62,"5","Dip2a"
"Krit1",3.45418436845074e-67,-0.255608820384977,0.507,0.741,1.07262787193501e-62,"5","Krit1"
"Bcl7a",4.68510281717422e-67,-0.27225900067352,0.124,0.293,1.45486497781711e-62,"5","Bcl7a"
"Kif13b.5",5.66563434376021e-67,-0.510875065860003,0.19,0.371,1.75934943276786e-62,"5","Kif13b"
"Psd3.4",6.49891230499323e-67,-0.302561806454424,0.349,0.562,2.01810723806955e-62,"5","Psd3"
"Mblac2.3",6.7940797084453e-67,-0.250388674201935,0.183,0.376,2.10976557186352e-62,"5","Mblac2"
"Adarb2.5",6.84544751201281e-67,-1.1105648012951,0.038,0.163,2.12571681590534e-62,"5","Adarb2"
"Ppp3ca.2",7.67485408856483e-67,-0.297547144188435,0.579,0.764,2.38327244012204e-62,"5","Ppp3ca"
"Pir",1.27515741988833e-66,0.314924249013493,0.106,0.038,3.95974633597924e-62,"5","Pir"
"Man2b1.1",1.74795290117019e-66,-0.29986777149211,0.142,0.318,5.42791814400379e-62,"5","Man2b1"
"Grik1.5",1.78867584707638e-66,-0.539644388328932,0.021,0.137,5.55437510792629e-62,"5","Grik1"
"Npc1.5",2.21767014021871e-66,0.363851802213792,0.448,0.331,6.88653108642117e-62,"5","Npc1"
"Atp1b3.5",2.81724412210388e-66,-0.356053606402744,0.168,0.347,8.74838817236917e-62,"5","Atp1b3"
"Pmm1",2.97928843810063e-66,0.479464119037154,0.307,0.2,9.2515843868339e-62,"5","Pmm1"
"Lhfpl4",4.64414335067135e-66,-0.251170706786031,0.064,0.205,1.44214583468397e-61,"5","Lhfpl4"
"Fscn1.1",5.13244301490514e-66,-0.308828831160227,0.072,0.217,1.59377752941849e-61,"5","Fscn1"
"Stard3nl",5.35360729217206e-66,-0.251889340069409,0.095,0.252,1.66245567243819e-61,"5","Stard3nl"
"Cdh22.2",5.72793607678818e-66,-0.252289839711894,0.044,0.174,1.77869598992503e-61,"5","Cdh22"
"Plxdc2.5",5.74997068598426e-66,-0.570403499543702,0.159,0.322,1.78553839711869e-61,"5","Plxdc2"
"Pnck.1",6.68471747453628e-66,-0.253759138694528,0.036,0.162,2.07580531736775e-61,"5","Pnck"
"Ipcef1.3",7.20095907462794e-66,-0.276049162423852,0.038,0.165,2.23611382144421e-61,"5","Ipcef1"
"Gm13629.3",8.2201141840391e-66,-0.342810582162753,0.021,0.136,2.55259205756966e-61,"5","Gm13629"
"Sema3e.3",9.85747511835708e-66,-0.386864286679847,0.047,0.176,3.06104174850343e-61,"5","Sema3e"
"Syngr1.2",1.05602257615078e-65,-0.255020820685912,0.22,0.424,3.27926690572102e-61,"5","Syngr1"
"Lpcat2.3",1.69712009049924e-65,-0.543452862864059,0.021,0.136,5.27006701702728e-61,"5","Lpcat2"
"Tpd52.1",4.60128209428857e-65,-0.283726576686666,0.082,0.227,1.42883612873943e-60,"5","Tpd52"
"Dlx6os1.5",5.48759035242466e-65,-0.557173887279451,0.035,0.156,1.70406143213843e-60,"5","Dlx6os1"
"Gabra4.2",7.47832275644259e-65,-0.262735389432454,0.364,0.586,2.32224356555812e-60,"5","Gabra4"
"Trib2",8.37582545436514e-65,0.374356125536356,0.157,0.071,2.60094507834401e-60,"5","Trib2"
"Kcnd2.2",1.73683919266373e-64,-0.253634732969781,0.127,0.293,5.39340674497869e-60,"5","Kcnd2"
"Orai1",2.53141103709648e-64,0.257865399688402,0.122,0.047,7.86079069349571e-60,"5","Orai1"
"Gm44643.1",2.6800775332734e-64,-0.253115539047069,0.027,0.143,8.32244476407389e-60,"5","Gm44643"
"Pik3cd.1",2.76875382377733e-64,-0.254572267248402,0.016,0.126,8.59781124897574e-60,"5","Pik3cd"
"Slit2.2",2.8223554248719e-64,-0.276052352342033,0.041,0.169,8.76426030085471e-60,"5","Slit2"
"Fmn2.1",4.41317444473591e-64,0.517015600752174,0.366,0.273,1.37042306032384e-59,"5","Fmn2"
"Wscd1.5",4.45910939413269e-64,0.262309961842547,0.253,0.134,1.38468724016003e-59,"5","Wscd1"
"Kcnb2.1",6.36595969651549e-64,-0.272991563274772,0.035,0.156,1.97682146455895e-59,"5","Kcnb2"
"Cdc42bpa.1",9.61310701712611e-64,-0.308974413981258,0.324,0.547,2.98515812202817e-59,"5","Cdc42bpa"
"Olfm3.3",9.69469141899978e-64,-0.335381561556754,0.066,0.202,3.010492526342e-59,"5","Olfm3"
"Clmp.2",1.41984607391181e-63,-0.259117382692727,0.035,0.157,4.40904801331835e-59,"5","Clmp"
"Pfn2.1",1.45856663963563e-63,0.436485726216539,0.559,0.519,4.52928698606051e-59,"5","Pfn2"
"Pdzrn3.5",1.64619466430701e-63,-0.269795332299199,0.035,0.156,5.11192829107255e-59,"5","Pdzrn3"
"Hdac11",1.90053090310355e-63,-0.256872170713698,0.116,0.278,5.90171861340746e-59,"5","Hdac11"
"Nuak1.1",2.23097497823936e-63,-0.279809075832805,0.032,0.151,6.92784659992667e-59,"5","Nuak1"
"Gpr155.2",2.5998414194546e-63,-0.293479668341044,0.14,0.308,8.07328755983236e-59,"5","Gpr155"
"Sema3a.2",2.81032451681223e-63,-0.263111552609956,0.034,0.154,8.72690072205702e-59,"5","Sema3a"
"Col19a1.2",2.86620824833073e-63,-0.310276108592901,0.022,0.134,8.9004364735414e-59,"5","Col19a1"
"Tmsb10.1",3.21485125726753e-63,-0.260892948971712,0.166,0.346,9.98307760919287e-59,"5","Tmsb10"
"Rasl10a.2",3.52531509046289e-63,-0.285479685924986,0.035,0.155,1.09471609504144e-58,"5","Rasl10a"
"Sema7a.2",3.7580264147305e-63,-0.275129603204504,0.07,0.209,1.16697994256626e-58,"5","Sema7a"
"Nrd1",4.00588670545318e-63,-0.260421108956375,0.337,0.562,1.24394799864438e-58,"5","Nrd1"
"Foxp2.5",4.69096652480671e-63,-0.524320356037374,0.053,0.18,1.45668583494823e-58,"5","Foxp2"
"Map4.5",6.17937660622553e-63,0.348545014692614,0.547,0.47,1.91888181753122e-58,"5","Map4"
"Nrsn1.1",7.18510573441744e-63,-0.268774512997881,0.076,0.218,2.23119088370865e-58,"5","Nrsn1"
"Dpy19l1.2",9.64702879504687e-63,-0.328373846208077,0.068,0.205,2.99569185172591e-58,"5","Dpy19l1"
"Clasrp.2",1.12650112927366e-62,-0.256921955065652,0.248,0.453,3.49812395673349e-58,"5","Clasrp"
"Cpne9.3",1.61031539832266e-62,-0.309058080547696,0.041,0.163,5.00051240641136e-58,"5","Cpne9"
"Cdh12.3",2.28681274713628e-62,-0.254284847294293,0.032,0.152,7.10123962368229e-58,"5","Cdh12"
"Nrp2.2",2.93037920417021e-62,-0.314856215994276,0.053,0.183,9.09970654270975e-58,"5","Nrp2"
"Dennd1a",3.42315006853624e-62,0.395348475352262,0.595,0.568,1.06299079078256e-57,"5","Dennd1a"
"Brd9.4",3.73457383370681e-62,-0.256137684208389,0.27,0.475,1.15969721258098e-57,"5","Brd9"
"Gprin3.5",4.47811095568698e-62,-0.394893540967848,0.051,0.179,1.39058779506948e-57,"5","Gprin3"
"Gpr137c",5.04681128260982e-62,-0.260351902623854,0.078,0.218,1.56718630758883e-57,"5","Gpr137c"
"Hist3h2ba",6.29500580319558e-62,-0.256585858125579,0.034,0.153,1.95478815206632e-57,"5","Hist3h2ba"
"Cyld.2",7.67454679667345e-62,-0.255719232186134,0.183,0.365,2.38317701677101e-57,"5","Cyld"
"Cdh10.3",8.68875672694811e-62,0.4289976187636,0.483,0.389,2.6981196264192e-57,"5","Cdh10"
"Ryr1.3",1.90633315096896e-61,-0.285871663023362,0.025,0.137,5.91973633370392e-57,"5","Ryr1"
"Pxk",2.33061240330872e-61,-0.261700515586112,0.096,0.244,7.23725069599457e-57,"5","Pxk"
"Ppp4r4.2",2.46609723672385e-61,-0.252487624845611,0.064,0.197,7.65797174919858e-57,"5","Ppp4r4"
"Fstl5.2",2.87233254874166e-61,-0.338298003755546,0.036,0.153,8.91945426360747e-57,"5","Fstl5"
"Nek7",4.40187143380857e-61,0.26575403358211,0.159,0.071,1.36691313634057e-56,"5","Nek7"
"Scube1.4",5.9404900115538e-61,-0.354965076900071,0.058,0.188,1.8447003632878e-56,"5","Scube1"
"Kctd3.2",6.10807904916958e-61,-0.363202432872507,0.106,0.257,1.89674178713863e-56,"5","Kctd3"
"Rnf215",9.69889593694071e-61,0.493482259670377,0.286,0.188,3.0117981552982e-56,"5","Rnf215"
"Cnih3.1",1.40638140525484e-60,-0.25410881173057,0.038,0.158,4.36723617773785e-56,"5","Cnih3"
"Sqle.1",1.61459084673622e-60,0.46197158211755,0.273,0.172,5.01378895636997e-56,"5","Sqle"
"Htr2c.4",1.69924170909266e-60,-0.373692293262465,0.037,0.154,5.27665527924545e-56,"5","Htr2c"
"Rtkn.1",1.76677787221192e-60,-0.331868650684493,0.072,0.206,5.48637532657967e-56,"5","Rtkn"
"Mgat4a.1",1.89563998625865e-60,-0.27221226763762,0.038,0.155,5.886530849329e-56,"5","Mgat4a"
"3632451O06Rik",3.34512202107048e-60,-0.283105259305017,0.04,0.159,1.03876074120302e-55,"5","3632451O06Rik"
"Syn2.3",3.63865052495562e-60,-0.262713466247124,0.414,0.629,1.12991014751447e-55,"5","Syn2"
"Fchsd2.4",3.69803505859474e-60,0.366176466708562,0.428,0.328,1.14835082674542e-55,"5","Fchsd2"
"Hs3st5.3",4.74080655334191e-60,-0.25214514760248,0.022,0.13,1.47216265900926e-55,"5","Hs3st5"
"Arrb2.1",6.42105723568911e-60,-0.259023959418,0.067,0.201,1.99393090339854e-55,"5","Arrb2"
"Hcn2.1",6.57389819809365e-60,-0.320863920025402,0.059,0.188,2.04139260745402e-55,"5","Hcn2"
"Rgs9.5",8.8850906278427e-60,-0.6078921995487,0.085,0.219,2.75908719266399e-55,"5","Rgs9"
"Pyurf",9.13755963969035e-60,0.338248599454965,0.127,0.054,2.83748639491304e-55,"5","Pyurf"
"Fgd4.1",1.09259025009435e-59,0.496157541065291,0.335,0.239,3.392820503618e-55,"5","Fgd4"
"Ephx1",3.71516801150662e-59,0.375169866390518,0.149,0.069,1.15367112261315e-54,"5","Ephx1"
"Fa2h.5",4.46237992817617e-59,-0.789187766491512,0.034,0.144,1.38570283909655e-54,"5","Fa2h"
"Gca",4.88341960997304e-59,0.420306799820695,0.229,0.132,1.51644829148493e-54,"5","Gca"
"Fbxo30",5.79863120079069e-59,0.288471547820078,0.116,0.046,1.80064894678153e-54,"5","Fbxo30"
"Tcf25.1",9.35216011733381e-59,0.32050788068061,0.722,0.725,2.90412628123567e-54,"5","Tcf25"
"Amer2.1",1.05290883618581e-58,0.444471760710362,0.406,0.311,3.26959780900779e-54,"5","Amer2"
"Plcxd3.2",1.32457691658618e-58,-0.276079048750037,0.028,0.138,4.11320869907508e-54,"5","Plcxd3"
"Kcna6.3",1.35988431347415e-58,-0.299300200201496,0.059,0.186,4.22284875863127e-54,"5","Kcna6"
"Kctd13.5",1.54684972812448e-58,-0.785202734988118,0.119,0.258,4.80343246074495e-54,"5","Kctd13"
"Osbpl9.2",2.84869787054791e-58,0.442074944262927,0.527,0.483,8.84606149741241e-54,"5","Osbpl9"
"Zfp704",6.12972013758501e-58,-0.250346299729258,0.055,0.181,1.90346199432427e-53,"5","Zfp704"
"Tulp3",8.35322368932736e-58,0.469157157810998,0.265,0.168,2.59392655224682e-53,"5","Tulp3"
"Lamp2.3",9.80214269876606e-58,0.443601485685902,0.439,0.353,3.04385937224783e-53,"5","Lamp2"
"Slc25a27.1",9.87560830264445e-58,-0.277575757549065,0.036,0.15,3.06667264622018e-53,"5","Slc25a27"
"Polr3e.2",1.08485542948472e-57,-0.368184153529903,0.12,0.268,3.36880156517889e-53,"5","Polr3e"
"Hpca.1",1.41718214355666e-57,-0.263592731529786,0.166,0.334,4.40077571038651e-53,"5","Hpca"
"Bcl11b.2",2.09244487440567e-57,-0.25781887210185,0.061,0.187,6.49766906849192e-53,"5","Bcl11b"
"Pacsin2.2",3.05562156520393e-57,-0.251424961086817,0.05,0.17,9.48862164642778e-53,"5","Pacsin2"
"Aplp1.5",3.19131748437895e-57,-0.481252807638971,0.714,0.881,9.90999818424195e-53,"5","Aplp1"
"Galnt14.1",4.57274024759816e-57,-0.258571290858316,0.023,0.128,1.41997302908666e-52,"5","Galnt14"
"Kcnip1.5",4.78136432962674e-57,-0.456213846409502,0.026,0.132,1.48475706527899e-52,"5","Kcnip1"
"Ddit4l",5.05027564058784e-57,0.361150928956751,0.151,0.071,1.56826209467174e-52,"5","Ddit4l"
"Cntnap4.4",6.15040228452731e-57,-0.30342991470442,0.014,0.113,1.90988442141427e-52,"5","Cntnap4"
"Rimklb",1.12187719307479e-56,0.377183145365611,0.157,0.076,3.48376524765516e-52,"5","Rimklb"
"Stmn1.2",1.16591746662255e-56,-0.281007824120076,0.13,0.284,3.62052350910302e-52,"5","Stmn1"
"Neurod6.4",1.22972626679512e-56,-0.259779473269234,0.039,0.153,3.81866897627888e-52,"5","Neurod6"
"Xpr1.2",1.90294046575928e-56,0.434254643965347,0.464,0.394,5.9092010283223e-52,"5","Xpr1"
"Napepld.1",1.9659027798448e-56,-0.268078096912097,0.041,0.156,6.10471790225207e-52,"5","Napepld"
"Mir9-3hg.1",2.41909742467014e-56,0.49518028127545,0.384,0.298,7.51202323282818e-52,"5","Mir9-3hg"
"D130040H23Rik",2.82402517836832e-56,0.458958581793317,0.259,0.164,8.76944538638715e-52,"5","D130040H23Rik"
"Tpst1.1",2.97512504195977e-56,-0.280033847143831,0.067,0.193,9.23865579279767e-52,"5","Tpst1"
"Eogt",3.8478538921252e-56,0.376471209052287,0.147,0.07,1.19487406912164e-51,"5","Eogt"
